,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
5,content\data\images\25H-30L\image_group_29_frame_2745.0.jpg,29,2704.0,2745.0,718,1251,7,3
6,content\data\images\25H-30L\image_group_29_frame_2746.0.jpg,29,2704.0,2746.0,685,791,4,9
7,content\data\images\25H-30L\image_group_29_frame_2747.0.jpg,29,2704.0,2747.0,696,1251,6,2
8,content\data\images\25H-30L\image_group_29_frame_2749.0.jpg,29,2704.0,2749.0,686,1251,5,1
9,content\data\images\25H-30L\image_group_29_frame_2751.0.jpg,29,2704.0,2751.0,684,1251,0,0
0,content\data\images\25H-30L\image_group_30_frame_2794.0.jpg,30,2759.0,2794.0,975,1263,8,5
1,content\data\images\25H-30L\image_group_30_frame_2795.0.jpg,30,2759.0,2795.0,668,801,0,7
2,content\data\images\25H-30L\image_group_30_frame_2796.0.jpg,30,2759.0,2796.0,690,1263,7,4
3,content\data\images\25H-30L\image_group_30_frame_2797.0.jpg,30,2759.0,2797.0,668,785,1,8
4,content\data\images\25H-30L\image_group_30_frame_2798.0.jpg,30,2759.0,2798.0,674,1263,6,3
5,content\data\images\25H-30L\image_group_30_frame_2800.0.jpg,30,2759.0,2800.0,668,1263,2,2
6,content\data\images\25H-30L\image_group_30_frame_2802.0.jpg,30,2759.0,2802.0,668,1263,3,1
7,content\data\images\25H-30L\image_group_30_frame_2804.0.jpg,30,2759.0,2804.0,668,1263,4,0
8,content\data\images\25H-30L\image_group_30_frame_2806.0.jpg,30,2759.0,2806.0,668,835,5,6
0,content\data\images\25H-30L\image_group_31_frame_2848.0.jpg,31,2812.0,2848.0,694,815,0,6
1,content\data\images\25H-30L\image_group_31_frame_2849.0.jpg,31,2812.0,2849.0,717,1241,7,4
2,content\data\images\25H-30L\image_group_31_frame_2850.0.jpg,31,2812.0,2850.0,694,797,1,7
3,content\data\images\25H-30L\image_group_31_frame_2851.0.jpg,31,2812.0,2851.0,702,1241,6,3
4,content\data\images\25H-30L\image_group_31_frame_2853.0.jpg,31,2812.0,2853.0,694,1241,2,2
5,content\data\images\25H-30L\image_group_31_frame_2855.0.jpg,31,2812.0,2855.0,694,1241,3,1
6,content\data\images\25H-30L\image_group_31_frame_2857.0.jpg,31,2812.0,2857.0,694,1241,4,0
7,content\data\images\25H-30L\image_group_31_frame_2859.0.jpg,31,2812.0,2859.0,694,1239,5,5
