,group_id,original_img,edge_img,group_order,column
3,19,image_group_19_frame_1570.0.jpg,image_group_19_frame_1570.0-edges.jpg,1,right_most_index
0,20,image_group_20_frame_1764.0.jpg,image_group_20_frame_1764.0-edges.jpg,0,left_most_index
1,20,image_group_20_frame_1766.0.jpg,image_group_20_frame_1766.0-edges.jpg,1,left_most_index
2,20,image_group_20_frame_1774.0.jpg,image_group_20_frame_1774.0-edges.jpg,0,right_most_index
3,20,image_group_20_frame_1772.0.jpg,image_group_20_frame_1772.0-edges.jpg,1,right_most_index
0,21,image_group_21_frame_1818.0.jpg,image_group_21_frame_1818.0-edges.jpg,0,left_most_index
1,21,image_group_21_frame_1821.0.jpg,image_group_21_frame_1821.0-edges.jpg,1,left_most_index
2,21,image_group_21_frame_1829.0.jpg,image_group_21_frame_1829.0-edges.jpg,0,right_most_index
3,21,image_group_21_frame_1824.0.jpg,image_group_21_frame_1824.0-edges.jpg,1,right_most_index
0,22,image_group_22_frame_1873.0.jpg,image_group_22_frame_1873.0-edges.jpg,0,left_most_index
1,22,image_group_22_frame_1875.0.jpg,image_group_22_frame_1875.0-edges.jpg,1,left_most_index
2,22,image_group_22_frame_1881.0.jpg,image_group_22_frame_1881.0-edges.jpg,0,right_most_index
3,22,image_group_22_frame_1876.0.jpg,image_group_22_frame_1876.0-edges.jpg,1,right_most_index
0,23,image_group_23_frame_1927.0.jpg,image_group_23_frame_1927.0-edges.jpg,0,left_most_index
1,23,image_group_23_frame_1930.0.jpg,image_group_23_frame_1930.0-edges.jpg,1,left_most_index
2,23,image_group_23_frame_1935.0.jpg,image_group_23_frame_1935.0-edges.jpg,0,right_most_index
