,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
5,content\data\images\20H-25L\image_group_29_frame_2916.0.jpg,29,2875.0,2916.0,1062,1221,7,3
6,content\data\images\20H-25L\image_group_29_frame_2917.0.jpg,29,2875.0,2917.0,712,1193,2,9
7,content\data\images\20H-25L\image_group_29_frame_2918.0.jpg,29,2875.0,2918.0,1064,1221,10,2
8,content\data\images\20H-25L\image_group_29_frame_2919.0.jpg,29,2875.0,2919.0,712,1192,3,10
9,content\data\images\20H-25L\image_group_29_frame_2920.0.jpg,29,2875.0,2920.0,1062,1221,8,1
10,content\data\images\20H-25L\image_group_29_frame_2921.0.jpg,29,2875.0,2921.0,712,1191,4,11
11,content\data\images\20H-25L\image_group_29_frame_2922.0.jpg,29,2875.0,2922.0,1060,1221,6,0
0,content\data\images\20H-25L\image_group_30_frame_2965.0.jpg,30,2929.0,2965.0,987,1225,12,5
1,content\data\images\20H-25L\image_group_30_frame_2966.0.jpg,30,2929.0,2966.0,709,857,0,9
2,content\data\images\20H-25L\image_group_30_frame_2967.0.jpg,30,2929.0,2967.0,759,1225,11,4
3,content\data\images\20H-25L\image_group_30_frame_2968.0.jpg,30,2929.0,2968.0,709,1065,1,6
4,content\data\images\20H-25L\image_group_30_frame_2969.0.jpg,30,2929.0,2969.0,758,1225,10,3
5,content\data\images\20H-25L\image_group_30_frame_2970.0.jpg,30,2929.0,2970.0,709,857,2,8
6,content\data\images\20H-25L\image_group_30_frame_2971.0.jpg,30,2929.0,2971.0,756,1225,8,2
7,content\data\images\20H-25L\image_group_30_frame_2972.0.jpg,30,2929.0,2972.0,709,841,3,12
8,content\data\images\20H-25L\image_group_30_frame_2973.0.jpg,30,2929.0,2973.0,756,1225,9,1
9,content\data\images\20H-25L\image_group_30_frame_2974.0.jpg,30,2929.0,2974.0,709,851,4,10
10,content\data\images\20H-25L\image_group_30_frame_2975.0.jpg,30,2929.0,2975.0,755,1225,7,0
11,content\data\images\20H-25L\image_group_30_frame_2976.0.jpg,30,2929.0,2976.0,709,845,5,11
12,content\data\images\20H-25L\image_group_30_frame_2977.0.jpg,30,2929.0,2977.0,754,1031,6,7
0,content\data\images\20H-25L\image_group_31_frame_3020.0.jpg,31,2983.0,3020.0,714,1136,0,6
1,content\data\images\20H-25L\image_group_31_frame_3021.0.jpg,31,2983.0,3021.0,1025,1221,11,5
2,content\data\images\20H-25L\image_group_31_frame_3022.0.jpg,31,2983.0,3022.0,715,1135,5,7
3,content\data\images\20H-25L\image_group_31_frame_3023.0.jpg,31,2983.0,3023.0,1024,1221,9,4
4,content\data\images\20H-25L\image_group_31_frame_3024.0.jpg,31,2983.0,3024.0,714,1133,1,8
5,content\data\images\20H-25L\image_group_31_frame_3025.0.jpg,31,2983.0,3025.0,1024,1221,10,3
6,content\data\images\20H-25L\image_group_31_frame_3026.0.jpg,31,2983.0,3026.0,714,1131,2,10
7,content\data\images\20H-25L\image_group_31_frame_3027.0.jpg,31,2983.0,3027.0,1022,1221,7,2
8,content\data\images\20H-25L\image_group_31_frame_3028.0.jpg,31,2983.0,3028.0,714,1131,3,9
9,content\data\images\20H-25L\image_group_31_frame_3029.0.jpg,31,2983.0,3029.0,1022,1221,8,1
10,content\data\images\20H-25L\image_group_31_frame_3030.0.jpg,31,2983.0,3030.0,714,1129,4,11
11,content\data\images\20H-25L\image_group_31_frame_3031.0.jpg,31,2983.0,3031.0,1021,1221,6,0
