,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
7,content\data\images\10H-30L-edited\image_group_29_frame_3075.0.jpg,29,3033.0,3075.0,952,1357,9,3
8,content\data\images\10H-30L-edited\image_group_29_frame_3076.0.jpg,29,3033.0,3076.0,568,917,3,10
9,content\data\images\10H-30L-edited\image_group_29_frame_3077.0.jpg,29,3033.0,3077.0,864,1357,8,2
10,content\data\images\10H-30L-edited\image_group_29_frame_3078.0.jpg,29,3033.0,3078.0,568,883,4,11
11,content\data\images\10H-30L-edited\image_group_29_frame_3079.0.jpg,29,3033.0,3079.0,765,1357,6,1
0,content\data\images\10H-30L-edited\image_group_30_frame_3123.0.jpg,30,3087.0,3123.0,565,883,2,6
1,content\data\images\10H-30L-edited\image_group_30_frame_3124.0.jpg,30,3087.0,3124.0,762,1357,8,4
2,content\data\images\10H-30L-edited\image_group_30_frame_3125.0.jpg,30,3087.0,3125.0,564,857,0,7
3,content\data\images\10H-30L-edited\image_group_30_frame_3126.0.jpg,30,3087.0,3126.0,680,1357,7,3
4,content\data\images\10H-30L-edited\image_group_30_frame_3127.0.jpg,30,3087.0,3127.0,565,691,3,8
5,content\data\images\10H-30L-edited\image_group_30_frame_3128.0.jpg,30,3087.0,3128.0,619,1357,6,2
6,content\data\images\10H-30L-edited\image_group_30_frame_3130.0.jpg,30,3087.0,3130.0,581,1358,5,0
7,content\data\images\10H-30L-edited\image_group_30_frame_3132.0.jpg,30,3087.0,3132.0,566,1357,4,1
8,content\data\images\10H-30L-edited\image_group_30_frame_3134.0.jpg,30,3087.0,3134.0,564,1253,1,5
0,content\data\images\10H-30L-edited\image_group_31_frame_3177.0.jpg,31,3140.0,3177.0,574,1357,5,4
1,content\data\images\10H-30L-edited\image_group_31_frame_3179.0.jpg,31,3140.0,3179.0,568,1357,0,3
2,content\data\images\10H-30L-edited\image_group_31_frame_3181.0.jpg,31,3140.0,3181.0,568,1357,1,2
3,content\data\images\10H-30L-edited\image_group_31_frame_3183.0.jpg,31,3140.0,3183.0,568,1357,2,1
4,content\data\images\10H-30L-edited\image_group_31_frame_3185.0.jpg,31,3140.0,3185.0,568,1351,3,5
5,content\data\images\10H-30L-edited\image_group_31_frame_3187.0.jpg,31,3140.0,3187.0,568,1327,4,6
6,content\data\images\10H-30L-edited\image_group_31_frame_3188.0.jpg,31,3140.0,3188.0,1088,1357,6,0
