,group_id,original_img,edge_img,group_order,column
3,15,image_group_15_frame_1726.0.jpg,image_group_15_frame_1726.0-edges.jpg,1,right_most_index
0,16,image_group_16_frame_1775.0.jpg,image_group_16_frame_1775.0-edges.jpg,0,left_most_index
1,16,image_group_16_frame_1778.0.jpg,image_group_16_frame_1778.0-edges.jpg,1,left_most_index
2,16,image_group_16_frame_1779.0.jpg,image_group_16_frame_1779.0-edges.jpg,0,right_most_index
3,16,image_group_16_frame_1784.0.jpg,image_group_16_frame_1784.0-edges.jpg,1,right_most_index
0,17,image_group_17_frame_1831.0.jpg,image_group_17_frame_1831.0-edges.jpg,0,left_most_index
1,17,image_group_17_frame_1833.0.jpg,image_group_17_frame_1833.0-edges.jpg,1,left_most_index
2,17,image_group_17_frame_1840.0.jpg,image_group_17_frame_1840.0-edges.jpg,0,right_most_index
3,17,image_group_17_frame_1837.0.jpg,image_group_17_frame_1837.0-edges.jpg,1,right_most_index
0,18,image_group_18_frame_1886.0.jpg,image_group_18_frame_1886.0-edges.jpg,0,left_most_index
1,18,image_group_18_frame_1891.0.jpg,image_group_18_frame_1891.0-edges.jpg,1,left_most_index
2,18,image_group_18_frame_1892.0.jpg,image_group_18_frame_1892.0-edges.jpg,0,right_most_index
3,18,image_group_18_frame_1887.0.jpg,image_group_18_frame_1887.0-edges.jpg,1,right_most_index
0,19,image_group_19_frame_2313.0.jpg,image_group_19_frame_2313.0-edges.jpg,0,left_most_index
1,19,image_group_19_frame_2316.0.jpg,image_group_19_frame_2316.0-edges.jpg,1,left_most_index
2,19,image_group_19_frame_2324.0.jpg,image_group_19_frame_2324.0-edges.jpg,0,right_most_index
3,19,image_group_19_frame_2321.0.jpg,image_group_19_frame_2321.0-edges.jpg,1,right_most_index
0,20,image_group_20_frame_2368.0.jpg,image_group_20_frame_2368.0-edges.jpg,0,left_most_index
1,20,image_group_20_frame_2373.0.jpg,image_group_20_frame_2373.0-edges.jpg,1,left_most_index
2,20,image_group_20_frame_2376.0.jpg,image_group_20_frame_2376.0-edges.jpg,0,right_most_index
3,20,image_group_20_frame_2374.0.jpg,image_group_20_frame_2374.0-edges.jpg,1,right_most_index
0,21,image_group_21_frame_2423.0.jpg,image_group_21_frame_2423.0-edges.jpg,0,left_most_index
1,21,image_group_21_frame_2425.0.jpg,image_group_21_frame_2425.0-edges.jpg,1,left_most_index
2,21,image_group_21_frame_2431.0.jpg,image_group_21_frame_2431.0-edges.jpg,0,right_most_index
3,21,image_group_21_frame_2428.0.jpg,image_group_21_frame_2428.0-edges.jpg,1,right_most_index
0,22,image_group_22_frame_2475.0.jpg,image_group_22_frame_2475.0-edges.jpg,0,left_most_index
1,22,image_group_22_frame_2477.0.jpg,image_group_22_frame_2477.0-edges.jpg,1,left_most_index
2,22,image_group_22_frame_2485.0.jpg,image_group_22_frame_2485.0-edges.jpg,0,right_most_index
3,22,image_group_22_frame_2483.0.jpg,image_group_22_frame_2483.0-edges.jpg,1,right_most_index
0,23,image_group_23_frame_3042.0.jpg,image_group_23_frame_3042.0-edges.jpg,0,left_most_index
1,23,image_group_23_frame_3044.0.jpg,image_group_23_frame_3044.0-edges.jpg,1,left_most_index
2,23,image_group_23_frame_3047.0.jpg,image_group_23_frame_3047.0-edges.jpg,0,right_most_index
3,23,image_group_23_frame_3049.0.jpg,image_group_23_frame_3049.0-edges.jpg,1,right_most_index
0,24,image_group_24_frame_3094.0.jpg,image_group_24_frame_3094.0-edges.jpg,0,left_most_index
1,24,image_group_24_frame_3096.0.jpg,image_group_24_frame_3096.0-edges.jpg,1,left_most_index
2,24,image_group_24_frame_3103.0.jpg,image_group_24_frame_3103.0-edges.jpg,0,right_most_index
3,24,image_group_24_frame_3101.0.jpg,image_group_24_frame_3101.0-edges.jpg,1,right_most_index
0,25,image_group_25_frame_3146.0.jpg,image_group_25_frame_3146.0-edges.jpg,0,left_most_index
1,25,image_group_25_frame_3148.0.jpg,image_group_25_frame_3148.0-edges.jpg,1,left_most_index
2,25,image_group_25_frame_3155.0.jpg,image_group_25_frame_3155.0-edges.jpg,0,right_most_index
3,25,image_group_25_frame_3153.0.jpg,image_group_25_frame_3153.0-edges.jpg,1,right_most_index
0,26,image_group_26_frame_3200.0.jpg,image_group_26_frame_3200.0-edges.jpg,0,left_most_index
1,26,image_group_26_frame_3202.0.jpg,image_group_26_frame_3202.0-edges.jpg,1,left_most_index
2,26,image_group_26_frame_3210.0.jpg,image_group_26_frame_3210.0-edges.jpg,0,right_most_index
3,26,image_group_26_frame_3201.0.jpg,image_group_26_frame_3201.0-edges.jpg,1,right_most_index
