,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
4,content\data\images\15H-20L\image_group_30_frame_2848.0.jpg,30,2803.0,2848.0,734,1199,4,1
5,content\data\images\15H-20L\image_group_30_frame_2850.0.jpg,30,2803.0,2850.0,734,1199,5,0
0,content\data\images\15H-20L\image_group_31_frame_2893.0.jpg,31,2857.0,2893.0,726,1113,0,11
1,content\data\images\15H-20L\image_group_31_frame_2894.0.jpg,31,2857.0,2894.0,913,1197,10,5
2,content\data\images\15H-20L\image_group_31_frame_2895.0.jpg,31,2857.0,2895.0,726,1117,1,10
3,content\data\images\15H-20L\image_group_31_frame_2896.0.jpg,31,2857.0,2896.0,912,1197,6,4
4,content\data\images\15H-20L\image_group_31_frame_2897.0.jpg,31,2857.0,2897.0,726,1121,2,9
5,content\data\images\15H-20L\image_group_31_frame_2898.0.jpg,31,2857.0,2898.0,913,1197,11,3
6,content\data\images\15H-20L\image_group_31_frame_2899.0.jpg,31,2857.0,2899.0,726,1123,3,8
7,content\data\images\15H-20L\image_group_31_frame_2900.0.jpg,31,2857.0,2900.0,912,1199,7,0
8,content\data\images\15H-20L\image_group_31_frame_2901.0.jpg,31,2857.0,2901.0,726,1127,4,7
9,content\data\images\15H-20L\image_group_31_frame_2902.0.jpg,31,2857.0,2902.0,912,1198,8,1
10,content\data\images\15H-20L\image_group_31_frame_2903.0.jpg,31,2857.0,2903.0,726,1131,5,6
11,content\data\images\15H-20L\image_group_31_frame_2904.0.jpg,31,2857.0,2904.0,912,1197,9,2
