,group_id,original_img,edge_img,group_order,column
0,11,image_group_11_frame_1082.0.jpg,image_group_11_frame_1082.0-edges.jpg,0,left_most_index
1,11,image_group_11_frame_1086.0.jpg,image_group_11_frame_1086.0-edges.jpg,1,left_most_index
2,11,image_group_11_frame_1090.0.jpg,image_group_11_frame_1090.0-edges.jpg,0,right_most_index
3,11,image_group_11_frame_1087.0.jpg,image_group_11_frame_1087.0-edges.jpg,1,right_most_index
0,12,image_group_12_frame_1235.0.jpg,image_group_12_frame_1235.0-edges.jpg,0,left_most_index
1,12,image_group_12_frame_1238.0.jpg,image_group_12_frame_1238.0-edges.jpg,1,left_most_index
2,12,image_group_12_frame_1236.0.jpg,image_group_12_frame_1236.0-edges.jpg,0,right_most_index
3,12,image_group_12_frame_1239.0.jpg,image_group_12_frame_1239.0-edges.jpg,1,right_most_index
0,13,image_group_13_frame_1289.0.jpg,image_group_13_frame_1289.0-edges.jpg,0,left_most_index
1,13,image_group_13_frame_1292.0.jpg,image_group_13_frame_1292.0-edges.jpg,1,left_most_index
2,13,image_group_13_frame_1293.0.jpg,image_group_13_frame_1293.0-edges.jpg,0,right_most_index
3,13,image_group_13_frame_1290.0.jpg,image_group_13_frame_1290.0-edges.jpg,1,right_most_index
0,14,image_group_14_frame_1342.0.jpg,image_group_14_frame_1342.0-edges.jpg,0,left_most_index
1,14,image_group_14_frame_1345.0.jpg,image_group_14_frame_1345.0-edges.jpg,1,left_most_index
2,14,image_group_14_frame_1352.0.jpg,image_group_14_frame_1352.0-edges.jpg,0,right_most_index
3,14,image_group_14_frame_1349.0.jpg,image_group_14_frame_1349.0-edges.jpg,1,right_most_index
0,15,image_group_15_frame_1395.0.jpg,image_group_15_frame_1395.0-edges.jpg,0,left_most_index
1,15,image_group_15_frame_1398.0.jpg,image_group_15_frame_1398.0-edges.jpg,1,left_most_index
2,15,image_group_15_frame_1396.0.jpg,image_group_15_frame_1396.0-edges.jpg,0,right_most_index
3,15,image_group_15_frame_1405.0.jpg,image_group_15_frame_1405.0-edges.jpg,1,right_most_index
0,16,image_group_16_frame_1597.0.jpg,image_group_16_frame_1597.0-edges.jpg,0,left_most_index
1,16,image_group_16_frame_1599.0.jpg,image_group_16_frame_1599.0-edges.jpg,1,left_most_index
2,16,image_group_16_frame_1598.0.jpg,image_group_16_frame_1598.0-edges.jpg,0,right_most_index
3,16,image_group_16_frame_1606.0.jpg,image_group_16_frame_1606.0-edges.jpg,1,right_most_index
0,17,image_group_17_frame_1649.0.jpg,image_group_17_frame_1649.0-edges.jpg,0,left_most_index
1,17,image_group_17_frame_1652.0.jpg,image_group_17_frame_1652.0-edges.jpg,1,left_most_index
2,17,image_group_17_frame_1656.0.jpg,image_group_17_frame_1656.0-edges.jpg,0,right_most_index
3,17,image_group_17_frame_1653.0.jpg,image_group_17_frame_1653.0-edges.jpg,1,right_most_index
0,18,image_group_18_frame_1707.0.jpg,image_group_18_frame_1707.0-edges.jpg,0,left_most_index
1,18,image_group_18_frame_1710.0.jpg,image_group_18_frame_1710.0-edges.jpg,1,left_most_index
2,18,image_group_18_frame_1711.0.jpg,image_group_18_frame_1711.0-edges.jpg,0,right_most_index
3,18,image_group_18_frame_1708.0.jpg,image_group_18_frame_1708.0-edges.jpg,1,right_most_index
0,19,image_group_19_frame_1760.0.jpg,image_group_19_frame_1760.0-edges.jpg,0,left_most_index
1,19,image_group_19_frame_1762.0.jpg,image_group_19_frame_1762.0-edges.jpg,1,left_most_index
2,19,image_group_19_frame_1761.0.jpg,image_group_19_frame_1761.0-edges.jpg,0,right_most_index
3,19,image_group_19_frame_1766.0.jpg,image_group_19_frame_1766.0-edges.jpg,1,right_most_index
0,20,image_group_20_frame_1958.0.jpg,image_group_20_frame_1958.0-edges.jpg,0,left_most_index
1,20,image_group_20_frame_1960.0.jpg,image_group_20_frame_1960.0-edges.jpg,1,left_most_index
2,20,image_group_20_frame_1964.0.jpg,image_group_20_frame_1964.0-edges.jpg,0,right_most_index
3,20,image_group_20_frame_1959.0.jpg,image_group_20_frame_1959.0-edges.jpg,1,right_most_index
0,21,image_group_21_frame_2022.0.jpg,image_group_21_frame_2022.0-edges.jpg,0,left_most_index
1,21,image_group_21_frame_2013.0.jpg,image_group_21_frame_2013.0-edges.jpg,1,left_most_index
2,21,image_group_21_frame_2021.0.jpg,image_group_21_frame_2021.0-edges.jpg,0,right_most_index
3,21,image_group_21_frame_2016.0.jpg,image_group_21_frame_2016.0-edges.jpg,1,right_most_index
0,22,image_group_22_frame_2067.0.jpg,image_group_22_frame_2067.0-edges.jpg,0,left_most_index
1,22,image_group_22_frame_2070.0.jpg,image_group_22_frame_2070.0-edges.jpg,1,left_most_index
2,22,image_group_22_frame_2071.0.jpg,image_group_22_frame_2071.0-edges.jpg,0,right_most_index
3,22,image_group_22_frame_2066.0.jpg,image_group_22_frame_2066.0-edges.jpg,1,right_most_index
0,23,image_group_23_frame_2119.0.jpg,image_group_23_frame_2119.0-edges.jpg,0,left_most_index
1,23,image_group_23_frame_2122.0.jpg,image_group_23_frame_2122.0-edges.jpg,1,left_most_index
2,23,image_group_23_frame_2123.0.jpg,image_group_23_frame_2123.0-edges.jpg,0,right_most_index
3,23,image_group_23_frame_2130.0.jpg,image_group_23_frame_2130.0-edges.jpg,1,right_most_index
0,24,image_group_24_frame_2333.0.jpg,image_group_24_frame_2333.0-edges.jpg,0,left_most_index
1,24,image_group_24_frame_2335.0.jpg,image_group_24_frame_2335.0-edges.jpg,1,left_most_index
2,24,image_group_24_frame_2334.0.jpg,image_group_24_frame_2334.0-edges.jpg,0,right_most_index
3,24,image_group_24_frame_2343.0.jpg,image_group_24_frame_2343.0-edges.jpg,1,right_most_index
0,25,image_group_25_frame_2387.0.jpg,image_group_25_frame_2387.0-edges.jpg,0,left_most_index
1,25,image_group_25_frame_2392.0.jpg,image_group_25_frame_2392.0-edges.jpg,1,left_most_index
2,25,image_group_25_frame_2397.0.jpg,image_group_25_frame_2397.0-edges.jpg,0,right_most_index
3,25,image_group_25_frame_2395.0.jpg,image_group_25_frame_2395.0-edges.jpg,1,right_most_index
0,26,image_group_26_frame_2441.0.jpg,image_group_26_frame_2441.0-edges.jpg,0,left_most_index
1,26,image_group_26_frame_2443.0.jpg,image_group_26_frame_2443.0-edges.jpg,1,left_most_index
2,26,image_group_26_frame_2451.0.jpg,image_group_26_frame_2451.0-edges.jpg,0,right_most_index
3,26,image_group_26_frame_2449.0.jpg,image_group_26_frame_2449.0-edges.jpg,1,right_most_index
0,27,image_group_27_frame_2495.0.jpg,image_group_27_frame_2495.0-edges.jpg,0,left_most_index
1,27,image_group_27_frame_2497.0.jpg,image_group_27_frame_2497.0-edges.jpg,1,left_most_index
2,27,image_group_27_frame_2505.0.jpg,image_group_27_frame_2505.0-edges.jpg,0,right_most_index
3,27,image_group_27_frame_2503.0.jpg,image_group_27_frame_2503.0-edges.jpg,1,right_most_index
0,28,image_group_28_frame_2768.0.jpg,image_group_28_frame_2768.0-edges.jpg,0,left_most_index
1,28,image_group_28_frame_2770.0.jpg,image_group_28_frame_2770.0-edges.jpg,1,left_most_index
2,28,image_group_28_frame_2777.0.jpg,image_group_28_frame_2777.0-edges.jpg,0,right_most_index
3,28,image_group_28_frame_2775.0.jpg,image_group_28_frame_2775.0-edges.jpg,1,right_most_index
0,29,image_group_29_frame_2826.0.jpg,image_group_29_frame_2826.0-edges.jpg,0,left_most_index
1,29,image_group_29_frame_2828.0.jpg,image_group_29_frame_2828.0-edges.jpg,1,left_most_index
2,29,image_group_29_frame_2822.0.jpg,image_group_29_frame_2822.0-edges.jpg,0,right_most_index
3,29,image_group_29_frame_2824.0.jpg,image_group_29_frame_2824.0-edges.jpg,1,right_most_index
0,30,image_group_30_frame_2881.0.jpg,image_group_30_frame_2881.0-edges.jpg,0,left_most_index
1,30,image_group_30_frame_2883.0.jpg,image_group_30_frame_2883.0-edges.jpg,1,left_most_index
2,30,image_group_30_frame_2885.0.jpg,image_group_30_frame_2885.0-edges.jpg,0,right_most_index
3,30,image_group_30_frame_2883.0.jpg,image_group_30_frame_2883.0-edges.jpg,1,right_most_index
0,31,image_group_31_frame_2929.0.jpg,image_group_31_frame_2929.0-edges.jpg,0,left_most_index
1,31,image_group_31_frame_2931.0.jpg,image_group_31_frame_2931.0-edges.jpg,1,left_most_index
2,31,image_group_31_frame_2938.0.jpg,image_group_31_frame_2938.0-edges.jpg,0,right_most_index
3,31,image_group_31_frame_2936.0.jpg,image_group_31_frame_2936.0-edges.jpg,1,right_most_index
