,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
5,content\data\images\10H-30L\image_group_17_frame_1639.0.jpg,17,1596.0,1639.0,578,1355,3,1
6,content\data\images\10H-30L\image_group_17_frame_1641.0.jpg,17,1596.0,1641.0,570,897,2,7
7,content\data\images\10H-30L\image_group_17_frame_1642.0.jpg,17,1596.0,1642.0,805,1355,4,0
0,content\data\images\10H-30L\image_group_18_frame_1686.0.jpg,18,1649.0,1686.0,567,1229,0,5
1,content\data\images\10H-30L\image_group_18_frame_1687.0.jpg,18,1649.0,1687.0,1046,1355,8,3
2,content\data\images\10H-30L\image_group_18_frame_1688.0.jpg,18,1649.0,1688.0,567,628,1,9
3,content\data\images\10H-30L\image_group_18_frame_1689.0.jpg,18,1649.0,1689.0,590,1355,5,2
4,content\data\images\10H-30L\image_group_18_frame_1691.0.jpg,18,1649.0,1691.0,567,919,2,7
5,content\data\images\10H-30L\image_group_18_frame_1692.0.jpg,18,1649.0,1692.0,862,1355,7,1
6,content\data\images\10H-30L\image_group_18_frame_1694.0.jpg,18,1649.0,1694.0,567,1240,3,4
7,content\data\images\10H-30L\image_group_18_frame_1695.0.jpg,18,1649.0,1695.0,1051,1355,9,0
8,content\data\images\10H-30L\image_group_18_frame_1696.0.jpg,18,1649.0,1696.0,567,645,4,8
9,content\data\images\10H-30L\image_group_18_frame_1697.0.jpg,18,1649.0,1697.0,595,1171,6,6
0,content\data\images\10H-30L\image_group_19_frame_1732.0.jpg,19,1704.0,1732.0,962,1341,5,5
1,content\data\images\10H-30L\image_group_19_frame_1739.0.jpg,19,1704.0,1739.0,1060,1355,8,4
2,content\data\images\10H-30L\image_group_19_frame_1741.0.jpg,19,1704.0,1741.0,571,1019,0,8
3,content\data\images\10H-30L\image_group_19_frame_1742.0.jpg,19,1704.0,1742.0,970,1355,6,3
4,content\data\images\10H-30L\image_group_19_frame_1744.0.jpg,19,1704.0,1744.0,571,1321,1,6
5,content\data\images\10H-30L\image_group_19_frame_1745.0.jpg,19,1704.0,1745.0,1082,1355,9,2
6,content\data\images\10H-30L\image_group_19_frame_1746.0.jpg,19,1704.0,1746.0,571,861,2,9
7,content\data\images\10H-30L\image_group_19_frame_1747.0.jpg,19,1704.0,1747.0,676,1355,4,1
8,content\data\images\10H-30L\image_group_19_frame_1749.0.jpg,19,1704.0,1749.0,571,1041,3,7
9,content\data\images\10H-30L\image_group_19_frame_1750.0.jpg,19,1704.0,1750.0,977,1355,7,0
0,content\data\images\10H-30L\image_group_20_frame_2013.0.jpg,20,1757.0,2013.0,570,1047,0,6
1,content\data\images\10H-30L\image_group_20_frame_2014.0.jpg,20,1757.0,2014.0,976,1357,7,1
2,content\data\images\10H-30L\image_group_20_frame_2015.0.jpg,20,1757.0,2015.0,570,758,1,8
3,content\data\images\10H-30L\image_group_20_frame_2016.0.jpg,20,1757.0,2016.0,604,1355,5,3
4,content\data\images\10H-30L\image_group_20_frame_2018.0.jpg,20,1757.0,2018.0,570,1239,2,5
